,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,91.0110883718,5,24,197.912445895,44.5777723382,0.0133189551096,65.1290577129,49.7395574179,132.480732556
