,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,93.2817439154,5,24,202.453756983,13.1325498019,0.113207338055,12.3403461174,154.413990938,229.377963047
