,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,62.6158713837,5,24,141.122011919,95.8050250221,0.0609785131638,0.99770374543,34.2351725007,105.566139188
