,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,59.7174533748,5,24,135.325175901,38.3903531641,0.466596192016,27.8814632892,12.3269186604,27.3146922609
