,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,63.74669642,5,24,143.383661992,8.7039456748,0.0308103240012,5.43129778993,28.8355634939,128.922773281
