,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,96.8130689832,5,24,209.516407118,79.9368466188,0.124250630167,136.68040562,107.839876657,154.798019396
