,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,57.8501080013,5,24,131.590485154,476.629692176,0.0290822164191,28.6442131875,191.699814842,1252.75052157
