,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,89.9452042931,5,24,195.780677738,422.464049906,0.0503904544556,40.1952710722,936.26152879,1611.0722117
