,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,70.9032646343,6,24,160.874852251,43.9022014792,11.32603099,0.312351160323,4.18805091602,34.936473283,47.326742933
