,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,41.307207385,5,24,98.5046839218,42.4240526152,0.0974649442621,0.0141285222711,21.7971949489,382.621423952
