,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,71.7702389768,5,24,159.430747105,41.9999189369,0.494504177376,35.7835703448,21.7580358004,34.501190937
