,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,71.0201108657,5,24,157.930490883,282.531715202,0.0891919771605,0.174416661749,366.206832167,579.423072018
