,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,49.0789483896,5,24,114.048165931,1.40215509708,0.126859045581,43.6617598421,3.88722914996,60.1297766208
