,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,72.7294500371,5,24,161.349169226,35.7284733209,0.0971671529821,11.0747608393,30.900469282,81.749086009
