,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,41.8225896894,5,24,99.5354485306,44.3042595344,0.00984558251423,107.251541583,130.978915247,58.4864149277
