,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_normal,theta(cost=high),theta(cost=low)
0,0,True,50.5360792456,5,24,116.962427643,10.7155499032,0.216322836232,0.490261402194,16.24714402,32.1692710036
