,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,24.9701374119,5,24,65.8305439755,550.498773635,1.48316827677,192.343474136,7.40921030467,108.032035737
