,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,76.6574495208,6,24,172.383222024,44.012960127,4.74691281137,0.50956343686,3.26604183455,26.0222222591,46.6229906459
