,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,70.6598963586,5,24,157.210061869,56.5281795575,0.0927596191113,3.32979440246,90.1480295731,192.524351384
