,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,79.1682243855,5,24,174.226717923,54.9130916862,0.0387390155916,138.50045794,146.095389983,174.162115837
