,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,30.5188662268,5,24,76.9280016053,1.73587548525,0.0209439592641,17.1907421303,23.0198941102,28.5229381544
