,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,44.5005584442,5,24,104.89138604,33.7538435522,0.0500847850152,151.121654645,18.9245041527,108.179026248
