,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,69.5951716127,5,24,155.080612377,262.052902552,0.0199325638215,150.763544915,590.81360692,759.550698915
