,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,47.1908034281,5,24,110.271876008,45.8521067543,0.0908612996561,73.4426430601,24.0693947124,20.476424908
