,iteration,success,nllh,k,N,bic,c,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,44.2900152434,5,24,104.470299639,35.3897578643,0.318082205752,0.805673227781,5.46494269704,18.0249788451
