,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,68.8592715869,5,24,153.608812326,39.2967779269,0.0455248433412,102.330352741,55.0130395646,148.201216921
