,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,69.2027079921,6,24,157.473738966,55.0336359481,61.9418481664,0.00147759589929,7.87075357735,107.073040452,158.955057889
