,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,89.5428881213,5,24,194.976045394,60.7762215226,0.161380718969,6.45124657473,139.321448834,243.447202218
