,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,53.0182835874,6,24,125.104890157,43.4270840537,0.793211329382,0.263170572455,0.305581001126,15.267099365,56.4625812098
