,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,53.7492817646,5,24,123.388832681,55.9275255652,0.061593804907,62.6939258269,9.29476139354,196.555831753
