,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_normal,theta(cost=high),theta(cost=low)
0,0,True,69.2475570409,5,24,154.385383234,11.0307684167,0.110568978287,1.57624981364,46.3199988681,65.4721797968
