,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,89.8325697776,5,24,195.555408707,67.8684076814,0.0700351762785,13.0321421665,151.74117137,289.831496739
