,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,49.6470077952,5,24,115.184284742,34.0750113057,0.0636836847765,140.544699231,90.5954693274,19.0769865449
