,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_normal_trunc,theta(cost=high),theta(cost=low)
0,0,True,63.4995977053,5,24,142.889464562,8.00777933422,0.168857233572,0.87004202986,43.1153498416,46.1250280079
