,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,50.2343928278,5,24,116.359054807,43.703225929,0.214721705437,1.65354873046,19.4815080407,42.8850398939
