,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,64.4161668797,5,24,144.722602911,178.058546877,0.043885791074,180.056913559,96.3120485044,822.116178419
