,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_normal_trunc,theta(cost=high),theta(cost=low)
0,0,True,25.7088253611,5,24,67.307919874,74.4456796935,0.329395840693,13.1689276775,7.12605063662,14.630566916
