,iteration,success,nllh,k,N,bic,c,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,73.9584809933,5,24,163.807231138,3.40924945169,0.00462281389465,1.00157373068,72.8233585593,190.656754285
