,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,117.236892279,5,24,250.364053709,33.3094300263,0.225323802474,144.493993074,156.637191103,146.332926576
