,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,55.5868319447,5,24,127.063933041,49.213373131,0.193298588074,4.32165769348,19.3036493723,40.5694127453
