,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,42.6040625697,5,24,101.098394291,22.6941505268,0.0277642072519,63.3431691592,10.9225447722,42.8348020388
