,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,81.2065905714,5,24,178.303450295,29.8158487308,0.166148860914,25.2543779566,24.6739341959,98.1738486947
