,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,73.3981003177,5,24,162.686469787,53.2768907725,0.0977507747438,78.8413918712,75.065828611,254.1771192
