,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,21.2171175904,5,24,58.3245043326,1.8366442582,0.0606042160216,148.502663196,0.318809225625,15.4549130645
