,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,48.8392821702,6,24,116.746887323,52.0492305796,3.98778800624,0.355069258915,2.0098091878,0.103541096393,55.9028748618
