,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,63.6939308978,5,24,143.278130947,9.16190651267,0.149752047223,1.06414498769,19.6077976181,73.1964824452
