,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_rel_trunc,theta(cost=high),theta(cost=low)
0,0,True,65.1822682997,5,24,146.254805751,38.5913344805,0.0310536640624,0.0326892435403,17.4259750004,194.614180622
