,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,50.316837306,6,24,119.701997594,42.8734191305,0.251236557791,0.261182168479,0.828020142183,18.082503195,36.3064549125
