,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,66.7192552541,5,24,149.32877966,54.9850636369,0.0445521214443,0.550516010539,33.1741201874,98.2944164612
