,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,88.7276625399,5,24,193.345594232,54.2351577101,0.16062889353,20.0366261729,23.3932357239,139.595186237
