,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,68.0976372977,5,24,152.085543747,31.1083690834,0.0491296240256,48.0058686296,43.222075552,87.2754161181
