,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,63.282318322,5,24,142.454905796,419.983892322,0.0152096100992,21.7372045922,504.364612996,1537.97879232
