,iteration,success,nllh,k,N,bic,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,42.6057251636,4,24,97.9236656486,0.0342197756154,42.5939319784,6.36631090646,32.5408731539
