,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,85.9934136403,6,24,191.055150263,46.0077390092,33.6408764316,0.618053612738,1.04626133751,62.4531271803,117.257127494
