,iteration,success,nllh,k,N,bic,c_0,pow_gain,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,22.5319719386,5,24,60.9542130289,8.63999390623,1.36561073381,4.62035485389,31.3738107093,47.7325449342
