,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,62.103468825,5,24,140.097206802,47.8719885216,0.102199753834,191.260418447,70.9825765633,265.7350447
