,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,71.7042511033,5,24,159.298771358,45.3466433879,0.0922922573963,7.05826605451,104.279785261,165.586184187
