,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_rel_trunc,theta(cost=high),theta(cost=low)
0,0,True,61.8699368866,5,24,139.630142925,1.42625535914,0.422566230252,0.485899113534,14.7611188311,21.7418598359
