,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,51.2164009988,5,24,118.323071149,42.2810683379,0.0749862047674,0.104263940287,21.4835418649,132.132077358
