,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,63.465634359,5,24,142.82153787,440.543505781,0.0186298833244,176.285816486,270.982491724,1699.69856944
