,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,49.7233707689,5,24,115.33701069,506.597651131,0.019173095439,35.3967770343,241.249512689,730.292713146
