,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,57.3484128525,5,24,130.587094857,44.1100553908,0.227823686922,15.1258143688,4.38250567402,80.6364463086
