,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,86.6847716249,5,24,189.259812401,65.0069308052,0.546924373752,6.91256822332,117.773345286,241.218481582
