,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,66.293642093,5,24,148.477553338,203.93793896,0.654811288762,15.5545195134,242.298762908,276.059161626
